author,comment,likes,published_at
@Tanggasatu,"NGERI YA INDONESIA 😂
HUKUM YG TERGANTUNG SAMA UANG 😂",0,2026-03-31T01:53:53Z
@riskisat3D,Animasi merah putih yg jelas mark up kok diam ajah? Hadeh gimana negara ini!,0,2026-03-31T01:53:38Z
@zackypengelanachannel2518,Krimimalisasi-----------auditor abal-abal----mhn maaf saya juga videografer juga pernah membuat video profil Desa untuk anggaran 30 jt itu murah skali....,0,2026-03-31T01:53:30Z
@BudZee-o3h,"Heran gua, siapa sih yang buat laporan itu...??",0,2026-03-31T01:53:25Z
@Vrozion,ni kenapa sih? makin bgsd aja negara konoha ini,0,2026-03-31T01:53:23Z
@budyrahman1736,"Viralkan, jaksa laknat",0,2026-03-31T01:53:13Z
@MegaKalimantan,Ayo kita viralkann.......,0,2026-03-31T01:53:06Z
@adit3am707,"Biaya editing, mikrofon, cutting, sama ide gratis. Tapi kalo sewa LC kok mau mbayar pak?🤭🤭🤭",0,2026-03-31T01:53:03Z
@duniatatansa,Sehat selalu mas @ferryirwandi. keep Speak Up buat kebenaran,0,2026-03-31T01:53:00Z
@agungajir237,"YANG PALING MENYEDIHKAN ADALAH
INI TERJADI , DI DAERAH YANG SELALU DIBILANG MENCETAK S.H S.H terkemuka di indonesia",364,2026-03-31T01:52:50Z
@bayu1977-z2o,Jaksa belajar apa gk sih.kok lebih boddohhh dr pada org gk sekolah,0,2026-03-31T01:52:22Z
@istonu2218,Kasus penumbalan sudah biasa terjadi di lingkungan pemerintah untuk menutupi kasus korup yang di lakukan para pejabat korup . 😂😂😂😂 miris negara konoha,0,2026-03-31T01:52:18Z
@jasavast6905,serukan PTDH 80% ASN KEJAKSAAN untuk memberi shock terapi buat mereka.,0,2026-03-31T01:51:55Z
@kenarvid9423,Jangan2 bang Fery itu keturunan/familynya Tan malaka...makanya dia terus memperjuangkan ide2 dr tan malaka..,0,2026-03-31T01:51:41Z
@gimbaleale1284,Pembelian pasal dan hukum sampai jaksa pun luput seperti bekicot di wakanda ini sudahh gilakkk,0,2026-03-31T01:51:14Z
@harfia.,Semakin yakin kalo kerja di instansi yang masih dalam lingkaran pemerintahan ga akan diambil,0,2026-03-31T01:51:00Z
@rivano-z3e,"jgn tanya hukum di negri pengecut ,hukum cuma milik para anjing",0,2026-03-31T01:50:58Z
@mumtazilmy9397,Ingat kasus bg mandra,0,2026-03-31T01:50:41Z
@ahmadharris5650,kenapa ada yang mepekerjakan KERA menjadi jaksa,0,2026-03-31T01:50:31Z
@Menolak_Cidro919,"Niat berantas korupsi yg diserang org yg bener dan gk korupsi ,sedangkan temannya sendiri yg bener"" korupsi disembunyikan 😂 masyarakat udah bukan org bodoh ,mbok kalok bikin isu itu yg lebih bisa dinalar lah bukannya bikin isu yg konyol dan bikin masyarakat marah",0,2026-03-31T01:49:58Z
@gbahar,video nya udah unavailable dari link di profile tuh bang,0,2026-03-31T01:49:53Z
@mohamadsofidhon1390,video profil desanya di take down bang,0,2026-03-31T01:49:44Z
@arsitexture,ITULAH MENGAPA BOOMER MEMILIKI PEMIKIRAN YANG KOLOT DAN GOBLOK BUTA KEMAJUAN DAN TEKNOLOGI,0,2026-03-31T01:49:39Z
@AmriDesain,"baru 9 menit gua nonton udah mual, mau gua muntahin ke jaksa, kok bisa si ada orang segoblok itu, jaksa loh buset",0,2026-03-31T01:49:37Z
@alfheimhd2950,Logika jaksa kaya gini wajib di nonaktifkan si kalau ga pecat aja. Logikanya ga jalan.,0,2026-03-31T01:49:35Z
@satpamboneng,"emang jpu itu pinter hukum? gak mereka hanya punya kekuasaan aja, siapapun yg punya pistol, pedang ataupun senjata apa saja yg sah, orang gila pun akan ditakuti... maap2 aja yg kuliah di universitas grade yg biasa, byk jpu lulusan dr sana...  bukan dari lulusan univ ternama dan punya IP tinggi...",0,2026-03-31T01:49:35Z
@lukiindra9448,"anying lah koruptor cari kambing hitam , pelaku kreatif jadi korban ( usut tuntas semua yg terlibat cari pelaku korupsi yg sesungguh nya)",0,2026-03-31T01:49:35Z
@yd0kiw,"Alhamdulillah ternyata banyak juga ya, yang sedang berlomba-lomba institusi-institusi terkait yang dengan sengaja sedang mempertontonkan muka tembok dan kebodohannya ke publik yang dibuat sendiri...",0,2026-03-31T01:49:31Z
@enggarswahadika7448,"Menurut ""pandangan pribadi"" saya. Ini kasus gorengan aja sih alias kalau di Sponge Bob kita bisa katakan itu berita ""picisan"", dengan tujuan distraksi aja dengan problem yang lebih besar salah satunya H₂SO₄ lalu damai damai damai (papan perdamaian 😅), krisis energi yang akan dihadapi oleh negara kita dan plan dari pemerintah belum ada diberitakan tindakan kongkrit seperti apa. Jadi untuk menyembunyikan problem yang lebih besar akhirnya diangkatlah kasus kasus absurd seperti ini. Sekali lagi ini ""menurut keyakinan saya"" belum tentu benar adanya. Terima kasih.",0,2026-03-31T01:49:17Z
@chromagnon2025,"biasanya kalo markup itu yg minta markup pejabat nya, ya pejabatnya, pekerja kreatif cuma bikinin kuitansi nya saja, uang nya diminta pejabatnya... singkatnya pekerja bikin kuitansinya aja, pejabat dapat duitnya... banyak kejadian gitu....",0,2026-03-31T01:49:13Z
@Ryu_Tkshi,wow,0,2026-03-31T01:49:11Z
@nicolassatria9294,"Editing 0? Bruh… Lo ke wc yang kotor aja bayar 2000, yakali editing profesional gratis",0,2026-03-31T01:49:05Z
@Adityawarman-x3i,Ngeri kalo kompetensi jaksanya seperti itu,0,2026-03-31T01:49:02Z
@ryansinag4,"Gaji katanya di naikan, tp kok masih bdh, yg mana koruptor yg kena yg lain",0,2026-03-31T01:49:00Z
@yudawputra,"Permasalahan ini harus diliat dlm konteks yg benar dulu. Netizen jgn mudah tersulut emosi tanpa memahami detail dr kedua belah pihak. Kalau dr perkataan Amsal videographer/vendor mana mungkin markup anggaran. Itu tdk tepat juga. Vendor dg pihak pemberi kerja sering memainkan Harga sebelum dibuat kontrak kerja. Spy pemberi kerja dpt FEE. Bahkan pembicaraan angka itu pasti sebelum kontrak. Apalagi ini pekerjaan dlm kuantiti yg banyak. Artinya jika dianggap tdk mgkn vendor markup jelas salah.

Om ferry ada ketidaktepatan dlm memahami konteks. Video editing nol, itu karena ada jasa video design yg sdh dianggarkan 9jt. Dalam design video itu mgkn termasuk editing. Jadi tdk serta merta tdk ada jasa video editing tdk dibayar.

Ini kasus sederhana. Saya rasa Amsal sbg vendor kurang hati2 dlm membreakdown nilai proyek. Mgkn karena kekuranganfahaman cara membuat RAB proyek pemerintah berdasarkan SHBJ. Harga Amsal ini wajar 30jt utk sebuah video desain. Salah aja membreakdown kemudian jadi celah dicari cari kesalahan. Yang paling bangsat itu memang yg cari2 kesalahan. Dugaan saya sih ada pihak yg gak dpt proyek kemudian coba nyerang Amsal yg dpt proyek lumayan ratusan juta.

Kalau jaksa salah tdk? Jaksa sih tdk salah. Ada dasarnya mereka dr celah administrasi. Hanya saja Jaksa tdk punya hati nurani",0,2026-03-31T01:48:46Z
@mdlrgr,"Tapiii kulitas gambar videonya agk kureng memang, 
tp dgn harga 30jt 40menit video rumit sih masih layak..
Yg gk layak itu statement ""harusnya gratis""..
Sbg manusia sy malu ada manusia berpendidikan berstatement sperti itu..
Tp gk ngerti lah, sperti nya 2 belah pihak jg bermasalah sih ini..
Projectnya juga bisa kek monopoli banyak desa gitu di vendorin org yg sama...
Tp ahh gk paham gw 😢😢",0,2026-03-31T01:48:43Z
@riowiharja4965,wajib jadi saksi ahli bang ferry,0,2026-03-31T01:48:40Z
@dammyyulviano6824,Jaksanya gak cerdas..otaknya Nol....Seharusnya jaksa itu yg harus dapat MBG biar otaknya cerdas...,0,2026-03-31T01:48:33Z
@yesakurnia99,Dukung jpu untuk melanjutkan kasus ini dan menghiraukan tekanan publik... Hukum tetap hukum,0,2026-03-31T01:48:32Z
@andrajnr,"Fix inspektornya idiot,",0,2026-03-31T01:48:04Z
@strngr5207,gubernurnya aja... isi sendiri,0,2026-03-31T01:47:57Z
@logongkoprol572,"Makasih bang,,,",0,2026-03-31T01:47:10Z
@MMORPG-EXPLORER,"JAKSA modelan gini bahaya gk sih? harusnya kalo terbukti salah dipenjara seumur hidup
ISILOP aja  beli anjing2an  EM-EMan gk ada yg periksa sampe skrg",0,2026-03-31T01:47:10Z
@andyherawan8888,Itu jaksa alumnus mana ?,0,2026-03-31T01:47:06Z
@andi1479,"setiap ada kasus aneh, sangat jarang jaksa dan penuntutnya diperiksa balik. ayolah, periksa balik siapapun yang mengangkat kasus ini",0,2026-03-31T01:47:05Z
@BudZee-o3h,Semakin kesini para Hakim d wakanda semakin. Ngawur dan tolol ya...,0,2026-03-31T01:47:02Z
@AgungPTPN_I,ada yang punya link alternatif video profilenya?,0,2026-03-31T01:46:40Z
@Orlando_siahaan,Betapa rusaknya negri iniiiiiii,0,2026-03-31T01:46:23Z
@noir6677,coba detektif internet d spill auditor di inspektorat dan JPU yg terlibat.,0,2026-03-31T01:46:18Z
@wilypagalla,Terus suarakan kasus yg aneh ini….tlg netijen d spil jaksanya yg tangani kasus ini.,0,2026-03-31T01:46:16Z
@hobonid,"Yg aneh itu, apa urgensinya bikin profil desa pakai video dan videonya semahal itu? Jd, sebenarnya yg perlu dijerat di sini adalah kepala desanya.",0,2026-03-31T01:45:56Z
@tabs_45,Kemunduran keadilan 😂,0,2026-03-31T01:45:55Z
@michaelgabrielalvaro8281,"Ini INSPECTORAT daerah-nya sangat2.....ahhh sudahlah..., padahal temuan dia yg merupakan dan masuk ke dalam kategori produk dari KEKAYAAN INTELEKTUAL, HAK CIPTA dilindungi oleh UU no.28 tahun 2014, UU no. 20 tahun 2016 dan UU no. 31 tahun 2000, SeB#dh itukah tidak memahani hukum ini ? Kualifikasi sebagai INSPEKTORAT HRS DIPERTANYAKAN, terus atas dasar HUKUM apa di RAB yg merupakan poduk karya cipta harus bernilai 0 ( NOL ) Rupiah ??? Dasar hukum yg mana ??? UU yg mana yg dilanggar ????  gak ada dasar hukumnya dan pasti hanya berupa ASUMSI, iya atas dasar ASUMSI dia bahwa karya cipta itu harus bernilai 0 Rupiah.... jika kasus ini terus bergulir ini bahaya, berarti nanti bisa jadi : karya cipta lagu harus 0 rupiah, lukisan harus 0 Rupiah ( gak ada tuh lukisan di lelang2 lagi ) dan hasil karya2 lainnya...

Nih gw spill UU-nya : 
Merek & Indikasi Geografis: UU No. 20 Tahun 2016 tentang Merek dan Indikasi Geografis, melindungi simbol, nama, atau desain khas produk.

Desain Industri: UU No. 31 Tahun 2000 tentang Desain Industri, melindungi bentuk, konfigurasi, atau komposisi produk.

Penyedia itukan sdh berbadan hukum CV berarti produk dia yg di tawarkan sdh masuk dlm kategori UU No.31 tahun 2000 & UU No.20 tahun 2016. Duh gak ngerti lagi dah gw....CMIIW",0,2026-03-31T01:45:53Z
@joro4853,"Hey generasi boomer dan atasnya, kalau kalian ga paham gimana era digital bekerja udah gausah sok2an paling ngerti",0,2026-03-31T01:45:46Z
@topsribskar5022,Haters pengangguran be like : 🪨,0,2026-03-31T01:45:37Z
@danendraseptianarif3138,"kalau vonis sampe ga bebas , plis para pekerja kreatif jangan mau ambil proyek pemerintah . demi keselamatan kalian .",0,2026-03-31T01:45:35Z
@axora-play,"""BODOH"" gak sih bang ini lebih ke ""GOBLOK"" misal orang biasa jual baju 100rb trus gw jual 100jt itu korup juga gitu?, terserah dong mau jual berapa paling resikonya gada yang beli. RAB kan berupa pengajuan, kenapa di setujui kalo kemahalan, kalo 30jt kemahalan cari lg aja jasa lain kocak.",0,2026-03-31T01:45:15Z
@AdhiFirdaus-i8z,"Wuih kaget aja, bantuin dan pantau  bang Ferry",1,2026-03-31T01:45:15Z
@semangaaat,Editor gratis..??? Saya edit video iklan durasi 1 menit saja $30 😊,1,2026-03-31T01:45:04Z
@fz.studiomusic,Link video tidak tersedia,0,2026-03-31T01:44:51Z
@terampilberkarya,Ketika para idiot menguasai panggung birokrasi negara...😢,0,2026-03-31T01:44:42Z
@williamrizkyy,PEMERINTAH ANJINGGGG,0,2026-03-31T01:44:42Z
@CahNdesoNgegame,"Ga bisa sih klo cm di bebasin aja.
Habis bebas, tu JPU, auditor inspektorat yg ngangkat temuan dan kasus kudu d cek jg.. kerja nya kek gmna.. itu nyangkut masa depan dn nama baik org loo..",0,2026-03-31T01:44:39Z
@Anggasentosa-g2n,udah lah orang kolot hasil didikan kolonial gausah jadi pejabat lagi mereka ga bisa adaptive,0,2026-03-31T01:44:30Z
@dwirachmawan4596,"jika, bekerja di ruangan duduk didepan komputer dianggap tidak perlu dibayar maka para jaksa sudah melakukan korupsi yg sangat besar.",0,2026-03-31T01:44:09Z
@JuniorKartaraharja,"Honestly asking, bisa dituntut balik gak sih? Parah sih masa dokumen dakwaan asal2an gapake landasan hukum yang sesuai",0,2026-03-31T01:44:07Z
@emissarryofdeath,Yg gratis harusnya mah kinerja DPR. Maksimal UMR lah.,0,2026-03-31T01:43:56Z
@xenocater2407,"Jangankan ekonomi kreatif, semua pihak UMKM yg bukan di bidang kreatif seperti pemborong kecil2an, pedagang, peternak, dll bakal takut untuk berurusan dgn proyek yg di biayai oleh Uang Negara karena auditor bisa saja menurunkan nilai barang/jasanya dibawah harga pasaran dan dijadikan sebagai bukti dan menjerat penyedia barang/jasa sebagai tersangka tindak pidana korupsi.",0,2026-03-31T01:43:43Z
@anangdarmawan1992,kalau jawabnya harus 0 biaya editing berlakuin aja ke semua kalangan pemerintah biar ga ada mark up juga.. kok ya tolol ya,0,2026-03-31T01:43:24Z
@jughead7059,lu boleh kok bang ngomong kasar😭,0,2026-03-31T01:43:21Z
@adhikm1885,Rugi kan loe bayar pajak buat gaji mereka wkwkwkwkwk...,0,2026-03-31T01:43:08Z
@sultonpambudi3492,JPU yok di panggil pusat.,0,2026-03-31T01:42:46Z
@CirclusC,"Coba deh ya cek setiap pemerintahan, pasti proyek"" pada di markup",0,2026-03-31T01:42:39Z
@yusufmaulana2706,inspektorat PEMDA Karo GUUOOOOO0(*#&(*LLLOOOOKK,0,2026-03-31T01:42:30Z
@Bracegoals,ngeri juga kalau individual main projek dnegan pemerintah yah,0,2026-03-31T01:42:10Z
@tegarandhika1,Siap2 bentar lagi Presiden datang sebagai pahlawan untuk memberi pengampunan,0,2026-03-31T01:41:15Z
@afifahfamily9247,"Bang, kalau yg d permasalahkan kejaksaan itu krna byr sewa drone untuk 30 hari, kenyataanya cuma 12 hari itu gmna bang mksdnya",0,2026-03-31T01:40:46Z
@dawlay_Dolai,"Lo nonton ini buat apaan?, fungsi?, Manfaat?, Penting?, nggak ada kan manfaatnya, mending Lo belajar kek, nyari banyak ilmu, To buat Lo Juga-kan biar masa depan lo aman atau Lo mau jadi kuli orang?, Jadi kuli orang baru di anggap kerja?,BoDoh. Ada pekerjaan pake ilmu dan pengalaman. Kalau hidup cuma nonton berita enggak jelas + enggak ada manfaatnya buat hidup Lo sehari-hari mending Lo belajar, apa nggak capek di omongin tetangga Lo(anak itu pemalas) Lo mauu di gosipin terus? Klau Lo  di  panggil bodoh otak enggak jalan gimana",0,2026-03-31T01:40:30Z
@mrotoon,Kenapa jajaran pemerintah semakin kesini semakin menjijikkan..?,0,2026-03-31T01:40:24Z
@PaWiet,"vieonya menghilang, sama kaya kasus kasus yang lain, tetiba video lenyap raib, indonesia memang luar biasa",0,2026-03-31T01:40:13Z
@funny_Ai75,Kami dari sumut berharap bang ferry bersedia menjadi saksi ahli,0,2026-03-31T01:40:09Z
@hansco7,"apakah jaksa langganan 365? langganan Adobe Acrobat? untuk edit dokumennya? 
atau pakai crack? 🤐",0,2026-03-31T01:39:25Z
@Brachiosaura,"""there's no war in ba sing se"" moment",0,2026-03-31T01:39:19Z
@bimaantariksa,Video desanya di private,0,2026-03-31T01:39:13Z
@ajikhidir1789,biadab keadilan negeri ini sekarang 😢😢😢😢😢😢,0,2026-03-31T01:39:12Z
@gendutstory,profil desanya di setel pribadi . apa takut ya,0,2026-03-31T01:39:11Z
@dammyyulviano6824,Para jaksa tuh yg banyak menerima suap untuk manipulasi kasus...,0,2026-03-31T01:38:34Z
@neotock,Ini semua kebenaran yang salah sasaran. Benar anggarannya 30jt. Benar itu masuk akal. Tapi mungkin juga benar yang diterima oleh vendor itu 24jt. Karena mungkin sekali ada 20% kickback. Tapi kenapa sasarannya jadi vendor ? Harusnya penyelenggara nya yang ditangkap karena malak 20%,0,2026-03-31T01:38:28Z
@jeckoschizo,Luar biasa 40 menit,0,2026-03-31T01:38:23Z
@なずくー,"bisa gila gua tinggal di negara kayak gini. hopeless, kita bener"" ngga bisa bebas di negara ini, bebas menciptakan karya. 
jangan heran kalo industri kreatif kita jauh banget ketinggalan dibandingkan negara lain. jangankan orang yang kerja di industri kreatif, bahkan orang pintar pun dianggap sepele di sini.
bayangin lagi debat sama orang, lu tau faktanya gimana dan lu tau lu bener tapi lawan lu orang"" bodoh yang kompak bilang lu salah. 
udah gila",0,2026-03-31T01:37:53Z
@beejoo3279,"Dari semua kejadian ² menurut keyakinan saya , dapat simpulkan bahwa ;

Demokrasi di Konoha itu bermakna 
1. Dari Rakyat Oleh Rakyat Untuk Pejabat.
2. Dari Rakyat Oleh Rakyat Untuk Partai.",0,2026-03-31T01:37:46Z
@papabanban88ntb72,"ada yg sudah dapat link aouditor nya, tidak menghargai pekerja digital kreatif... konyoool pullll😁 Presiden saja melalui Komdigi dan Kemnterina Ekonomi Kreatif ingin menghidupkan ekonomi kreatif digital... ini malah mau mematikan , semoga kasus ini sampai di telinga pak  Prabowo",0,2026-03-31T01:37:42Z
@yout6858,Jaksanya nggk lulus smp,0,2026-03-31T01:37:39Z
@MuhamadDzaki-p4z,mentri HAM ngopi,0,2026-03-31T01:37:39Z
@ronggojati8898,"Fenomena2 konyol ini gw pastikan terus ada. Kesewenangan dan semena mena. Karena Mulyono sukses menternak rakyat2ny jadi odob. Sukses sekali. Karena mayoritas sudah diternak alias odob. Aparatur berwenang disetiap lini bakal berlaku sesuka hati 😂. Lihat aja. Karena kritikan2 terhadap logika ketidakadilan dan ketimpangan sudah dihilangkan dengan stigma yg dibangun 10thn. Jadi counter terhadap logika keadilan SDH disiapkan buzzer2 dan influencer.
 Lihat lagi kasus lain misal pegawai PPPK mau diberhentikan gegara pemangkasan anggaran, untuk fokus anggaran MBG😂. Lah MBG itu skrg. Bagaimana anggaran IKN skrg JD apa IKN?SDH brp anggaran keluar😂? Smua gara2 msh banyak ternak Mulyono jadi apapun bakal seenaknya.
 Selamat menikmati aja.",0,2026-03-31T01:37:30Z
@jovalon511,bang... izin rangkum buat short ya 😁😁,0,2026-03-31T01:37:20Z
@ekoalifianto3543,Itulah mengapa saya pribadi malas kalau bersinggungan bisnis dg plat merah,0,2026-03-31T01:37:10Z
@Kpoakla,"Amsal di jadikan kambing hitam, 
Pemain utama nya ketawa"" di pojokan. 
Memang anjing sih!!!",0,2026-03-31T01:36:47Z
@obednugroho,mempertanyakan mutu jaksa jaksa kita jadinya...,0,2026-03-31T01:36:47Z
@BberryZ123,"anggap logiknya bener (walaupun terlalu tolol tapi anggap aja bener)
wah parah sekali markup senilai Rp 5,9 juta??
layak dihukum mati sih ini,
coba markupnya milyaran atau triliunan apalagi dibagi2 baru dibebaskan aja, malah kasi tanda jasa pahlawan lah sekalian",0,2026-03-31T01:36:31Z
@mpancreative,"Kasus maksa, apa jangan2 dia jadi kambing hitam?",0,2026-03-31T01:36:28Z
@ditosakuragi,karena Anggaran daerahnya terendus KPK maka ada yg harus ditumbalkan...bahasa kasarnya begitu,0,2026-03-31T01:36:27Z
@hariyadis1590,Gak dapet kue si auditnya 😂😂😂,0,2026-03-31T01:36:18Z
@broreza1476,"Susah kalo targetnya cuma jumlah kasus yg di tuntut, makin banyak kasus makin kerja",0,2026-03-31T01:36:15Z
@basismoslem6436,Kasus yg lucu... negara benar2 dalam kekacauan hukum... benar2 negara yg kacau hukum...,0,2026-03-31T01:34:57Z
@highfrequency69,"yg sakit bangsa ini bukan semata2 hy PEMIMPINYA.., tp mmang hampir semua sdm indo itu smpah... Dr atas smp rkyt jlata kbnyakan ya mliang, rmpox, pmras dll 
Dunia pnddkan smp prgruan tnggi ngri n swsta semua sampah.. Mencetak smpah2 ngra.. 
Makanya gw ga prcya sm plitisi, aktifis, mhsiswa, pngmat, pjbat dll semuanya bullshit..!!!  Mrka bkn bnar2 mnusia..",1,2026-03-31T01:34:44Z
@MNNashki,Rasanya tangan ini ingin menampar muka mereka,0,2026-03-31T01:34:24Z
@puppynk,"Let's go, kalau di JJK, Amsal punya teknik kutukan pembalik. 

Dan menurut keyakinan saya, JPU di negara ini kualitasnya sangat low jika dilihat dari fakta kasus belakangan ini.",0,2026-03-31T01:33:38Z
@abbeiyus2131,Jangan berbisnis dengan world Goverment kalau apes iya di tumbalin kaya amsal,0,2026-03-31T01:33:29Z
